trip_index,route_index,trip_headsign,direction_id
959,625,Cerny Most,0
960,238,Miskovice,0
961,221,Zelivskeho,1
962,873,Divoka Sarka,1
963,697,Sidliste Libus,0
964,880,Kobylisy,0
965,880,Kobylisy,0
966,49,Kacerov,1
967,875,Nadrazi Hostivar,0
968,175,Borislavka,1
969,580,Smichovske nadrazi,0
970,246,Nove Butovice,1
971,924,Vozovna Zizkov,0
972,924,Vozovna Zizkov,0
973,580,Smichovske nadrazi,0
974,142,Zeleny pruh,0
975,145,Skalka,0
976,969,Nove Strasnice,0
977,175,Borislavka,1
978,969,Nove Strasnice,0
979,193,Jizni Mesto,0
980,491,Opatov,0
981,434,Smichovske nadrazi,1
982,498,Opatov,0
983,499,Opatov,0
984,377,Komorany,1
985,828,Cerny Most,1
986,647,Depo Hostivar,1
987,388,Na Knizeci,1
988,712,Bila Hora,1
989,786,Haje,1
990,853,Nadrazi Radotin,1
991,194,Jizni Mesto,0
992,607,Divoka Sarka,0
993,713,Nadrazi Hostivar,0
994,537,Kacerov,1
995,1172,Haje,0
996,982,Spojovaci,0
997,626,Nadrazi Holesovice,1
998,626,Nadrazi Holesovice,1
999,366,Poliklinika Petriny,0
1000,612,Sidliste Barrandov,1
1001,831,Haje,0
1002,64,VU Bechovice,0
1003,687,Zelivskeho,1
1004,843,Smichovske nadrazi,1
1005,7,Sidliste Dablice,0
1006,12,Sidliste Repy,1
1007,815,Podhori,0
1008,636,Poliklinika Budejovicka,1
1009,38,Simunkova,1
1010,532,Zelivskeho,1
1011,257,Vyhledy,0
1012,242,Bazen Hloubetin,1
1013,194,Jizni Mesto,0
1014,774,Velka Ohrada,1
1015,231,Lehovec,0
1016,539,Spojovaci,0
1017,38,Simunkova,1
1018,241,Bazen Hloubetin,1
1019,52,Suchdol,0
1020,473,Vozovna Pankrac,0
1021,512,Haje,0
1022,445,Florenc,1
1023,511,Haje,0
1024,474,Nadrazi Podbaba,1
1025,178,Florenc,1
1026,530,Zelivskeho,1
1027,452,Florenc,1
1028,191,Chodov,0
1029,473,Vozovna Pankrac,0
1030,994,Spojovaci,0
1031,641,Ohrada,0
1032,994,Spojovaci,0
1033,211,Sidliste Skalka,1
1034,915,Holyne,1
1035,640,Sidliste Petrovice,0
1036,875,Nadrazi Hostivar,0
1037,99,Nove Komorany,0
1038,226,Lehovec,0
1039,12,Sidliste Repy,1
1040,768,Velka Ohrada,1
1041,17,Spojovaci,0
1042,339,Ustredni dilny DP,0
1043,994,Spojovaci,0
1044,17,Spojovaci,0
1045,978,Stary Hloubetin,0
1046,73,Dolni Pocernice,0
1047,409,Sidliste Modrany,1
1048,135,Ujezd u Pruhonic,0
1049,195,Sidliste Cakovice,1
1050,594,Sidliste Malesice,0
1051,593,Zelivskeho,1
1052,595,Sidliste Malesice,0
1053,75,Treboradice,1
1054,239,Ve Zlibku,0
1055,226,Lehovec,0
1056,474,Nadrazi Podbaba,1
1057,978,Stary Hloubetin,0
1058,994,Spojovaci,0
1059,201,Sidliste Cakovice,1
1060,240,Ve Zlibku,0
1061,312,Zelivskeho,1
1062,440,Vypich,1
1063,828,Cerny Most,1
1064,251,Sidliste Cimice,0
1065,682,Nadrazi Klanovice,1
1066,95,Chodov,0
1067,225,Sporilov,1
1068,868,Lehovec,0
1069,868,Lehovec,0
1070,635,Haje,0
1071,641,Ohrada,0
1072,484,Dejvicka,0
1073,758,Dolnopocernicky hrbitov,1
1074,758,Dolnopocernicky hrbitov,1
1075,179,Sidliste Malesice,0
1076,143,Zelivskeho,1
1077,291,Ceskomoravska,1
1078,143,Zelivskeho,1
1079,285,Ceskomoravska,1
1080,277,Na Beranku,0
1081,730,Bila Hora,1
1082,272,Sidliste Petriny,1
1083,803,Depo Hostivar,1
1084,712,Bila Hora,1
1085,17,Spojovaci,0
1086,17,Spojovaci,0
1087,520,Velka Ohrada,1
1088,619,Cerny Most,0
1089,428,Depo Hostivar,1
1090,211,Sidliste Skalka,1
1091,204,Na Knizeci,1
1092,179,Sidliste Malesice,0
1093,1155,Cerny Most,0
1094,323,Letnany,1
1095,562,Prazskeho povstani,1
1096,67,Palmovka,1
1097,147,Smichovske nadrazi,1
1098,453,Haje,0
1099,451,Haje,0
1100,627,Nadrazi Holesovice,1
1101,968,Sidliste Barrandov,1
1102,351,Lysolaje,0
1103,245,Velka Ohrada,0
1104,229,Lehovec,0
1105,266,Mototechna,0
1106,236,Palmovka,1
1107,662,Nadrazi Uhrineves,0
1108,527,Cerny Most,1
1109,277,Na Beranku,0
1110,261,Bavorska,0
1111,195,Sidliste Cakovice,1
1112,229,Lehovec,0
1113,643,Staromestska,1
1114,266,Mototechna,0
1115,261,Bavorska,0
1116,201,Sidliste Cakovice,1
1117,613,Sidliste Barrandov,1
1118,968,Sidliste Barrandov,1
1119,712,Bila Hora,1
1120,20,Sidliste Repy,1
1121,861,Bila Hora,1
1122,704,Nadrazi Hostivar,0
1123,875,Nadrazi Hostivar,0
1124,15,Sidliste Repy,1
1125,720,Nadrazi Hostivar,0
1126,12,Sidliste Repy,1
1127,702,Poliklinika Petriny,1
1128,868,Lehovec,0
1129,24,Sidliste Repy,1
1130,868,Lehovec,0
1131,24,Sidliste Repy,1
1132,1145,Depo Hostivar,1
1133,345,Ustredni dilny DP,0
1134,615,Sidliste Barrandov,1
1135,258,Dejvicka,1
1136,752,Cerny Most,1
1137,151,Skalka,0
1138,530,Zelivskeho,1
1139,609,Sidliste Barrandov,1
1140,520,Velka Ohrada,1
1141,861,Bila Hora,1
1142,79,Skalka,1
1143,105,Nadrazi Veleslavin,1
1144,606,Sidliste Barrandov,1
1145,363,Depo Hostivar,1
1146,959,Nove Strasnice,0
1147,1166,Muzeum,0
1148,1167,Letnany,1
1149,638,Poliklinika Budejovicka,1
1150,106,Letiste,0
1151,106,Letiste,0
1152,296,U Zvonu,0
1153,146,Smichovske nadrazi,1
1154,351,Lysolaje,0
1155,109,Vystaviste,0
1156,13,Sidliste Repy,1
1157,12,Sidliste Repy,1
1158,420,Jizni Mesto,1
1159,360,Kobylisy,1
1160,46,Smichovske nadrazi,0
1161,57,Sidliste Na Dedine,1
1162,579,Kacerov,1
1163,273,Olsanske hrbitovy,0
1164,190,Florenc,1
1165,190,Florenc,1
1166,180,Podolska vodarna,1
1167,178,Florenc,1
1168,565,Nadrazi Vrsovice,1
1169,174,Hradcanska,0
1170,730,Bila Hora,1
1171,21,Spojovaci,0
1172,183,Podolska vodarna,1
1173,79,Skalka,1
1174,172,Zlicin,1
1175,1144,Nemocnice Motol,0
1176,513,Vozovna Kobylisy,1
1177,102,Sidliste Sporilov,1
1178,549,Letiste,0
1179,810,Na Knizeci,0
1180,376,Haje,0
1181,991,Sidliste Repy,1
1182,991,Sidliste Repy,1
1183,212,Ustavy Akademie ved,0
1184,988,Spojovaci,0
1185,588,Smichovske nadrazi,0
1186,628,Cerny Most,0
1187,579,Kacerov,1
1188,513,Vozovna Kobylisy,1
1189,290,Poliklinika Prosek,0
1190,123,Na Knizeci,1
1191,183,Podolska vodarna,1
1192,809,Na Knizeci,0
1193,750,Svepravice,0
1194,283,Novoborska,0
1195,146,Smichovske nadrazi,1
1196,844,Sidliste Radotin,0
1197,284,Poliklinika Prosek,0
1198,852,Sidliste Zbraslav,0
1199,549,Letiste,0
1200,753,Sidliste Horni Pocernice,0
1201,333,Ustredni dilny DP,0
1202,180,Podolska vodarna,1
1203,522,Kbelsky hrbitov,0
1204,747,Klanovice,0
1205,127,Na Knizeci,1
1206,122,Nadrazi Radotin,0
1207,288,Novoborska,0
1208,138,Smukyrka,0
1209,102,Sidliste Sporilov,1
1210,464,Poliklinika Mazurska,1
1211,426,Ve Zlibku,0
1212,1002,Sidliste Repy,1
1213,806,Filmove ateliery Barrandov,0
1214,643,Staromestska,1
1215,988,Spojovaci,0
1216,412,Sidliste Modrany,1
1217,427,Tiskarska,0
1218,1164,Haje,0
1219,1171,Prazskeho povstani,1
1220,1163,Letnany,1
1221,878,Nadrazi Branik,1
1222,12,Sidliste Repy,1
1223,123,Na Knizeci,1
1224,362,Sidliste Rohoznik,0
1225,439,Trebonice,0
1226,871,Sidliste Rohoznik,0
1227,713,Nadrazi Hostivar,0
1228,112,Sidliste Barrandov,1
1229,130,Poliklinika Budejovicka,1
1230,648,Bezdekovska,0
1231,204,Na Knizeci,1
1232,227,Sporilov,1
1233,628,Cerny Most,0
1234,833,Lipence,0
1235,628,Cerny Most,0
1236,420,Jizni Mesto,1
1237,227,Sporilov,1
1238,741,Cerny Most,0
1239,156,Bane,0
1240,741,Cerny Most,0
1241,233,Sporilov,1
1242,436,Depo Hostivar,0
1243,25,Spojovaci,0
1244,227,Sporilov,1
1245,233,Sporilov,1
1246,227,Sporilov,1
1247,96,Dejvicka,1
1248,489,Cerny Most,1
1249,879,Sidliste Modrany,1
1250,960,Radlicka,1
1251,633,Poliklinika Mazurska,1
1252,233,Sporilov,1
1253,746,Klanovice,0
1254,386,Nemocnice Na Homolce,0
1255,1156,Zlicin,1
1256,793,Poliklinika Malesice,1
1257,279,Zelivskeho,1
1258,279,Zelivskeho,1
1259,536,Sidliste Lhotka,0
1260,73,Dolni Pocernice,0
1261,35,Zentiva,1
1262,90,Pisnice,0
1263,792,Benice,0
1264,930,Holyne,1
1265,237,Palmovka,1
1266,91,Tocna,0
1267,551,Na Knizeci,1
1268,698,Kacerov,1
1269,89,Kacerov,1
1270,70,Olsanske hrbitovy,0
1271,440,Vypich,1
1272,764,Nadrazi Veleslavin,0
1273,219,Komorany,0
1274,464,Poliklinika Mazurska,1
1275,537,Kacerov,1
1276,480,Obchodni centrum Zlicin,1
1277,802,Sidliste Uhrineves,0
1278,71,Sporilov,1
1279,480,Obchodni centrum Zlicin,1
1280,801,Kralovice,0
1281,294,Ceskomoravska,0
1282,943,Vysocanska,1
1283,999,Spojovaci,0
1284,918,Sidliste Barrandov,0
1285,761,Nadrazi Veleslavin,0
1286,446,Haje,0
1287,294,Ceskomoravska,0
1288,471,Nadrazi Podbaba,1
1289,433,Na Hvezdarne,0
1290,446,Haje,0
1291,509,Vinor,1
1292,50,Nadrazi Branik,0
1293,50,Nadrazi Branik,0
1294,489,Cerny Most,1
1295,832,Smichovske nadrazi,1
1296,964,Palackeho namesti,1
1297,899,Smichovske nadrazi,0
1298,887,Nadrazi Branik,1
1299,842,Lipence,1
1300,943,Vysocanska,1
1301,272,Sidliste Petriny,1
1302,428,Depo Hostivar,1
1303,71,Sporilov,1
1304,300,Strasnicka,1
1305,309,Zelivskeho,1
1306,1172,Haje,0
1307,613,Sidliste Barrandov,1
1308,250,Kobylisy,1
1309,249,Poliklinika Mazurska,0
1310,610,Divoka Sarka,0
1311,596,Nadrazi Branik,1
1312,596,Nadrazi Branik,1
1313,482,Dejvicka,0
1314,872,Cerny Most,1
1315,564,Seberak,0
1316,548,Na Beranku,0
1317,529,Kavci hory,0
1318,479,Dejvicka,0
1319,397,Kobylisy,1
1320,96,Dejvicka,1
1321,873,Divoka Sarka,1
1322,512,Haje,0
1323,219,Komorany,0
1324,52,Suchdol,0
1325,68,Sporilov,1
1326,831,Haje,0
1327,690,Nadrazi Uhrineves,0
1328,12,Sidliste Repy,1
1329,92,Kacerov,1
1330,873,Divoka Sarka,1
1331,524,Nadrazi Satalice,0
1332,521,Vypich,0
1333,618,Kobylisy,1
1334,200,Jizni Mesto,0
1335,946,Vysocanska,1
1336,533,Kavci hory,0
1337,618,Kobylisy,1
1338,617,Sidliste Bohnice,0
1339,299,Koleje Jizni Mesto,0
1340,995,Narodni divadlo,1
1341,894,Spejchar,0
1342,529,Kavci hory,0
1343,384,Bulovka,1
1344,553,Na Knizeci,1
1345,474,Nadrazi Podbaba,1
1346,240,Ve Zlibku,0
1347,239,Ve Zlibku,0
1348,438,Vypich,1
1349,995,Narodni divadlo,1
1350,3,Sidliste Dablice,0
1351,533,Kavci hory,0
1352,978,Stary Hloubetin,0
1353,995,Narodni divadlo,1
1354,483,Dejvicka,0
1355,357,Borislavka,1
1356,6,Sidliste Petriny,1
1357,6,Sidliste Petriny,1
1358,299,Koleje Jizni Mesto,0
1359,325,Ustredni dilny DP,0
1360,274,Sidliste Petriny,1
1361,25,Spojovaci,0
1362,75,Treboradice,1
1363,274,Sidliste Petriny,1
1364,485,Obchodni centrum Zlicin,1
1365,561,Seberak,0
1366,3,Sidliste Dablice,0
1367,122,Nadrazi Radotin,0
1368,126,Nadrazi Radotin,0
1369,440,Vypich,1
1370,690,Nadrazi Uhrineves,0
1371,521,Vypich,0
1372,471,Nadrazi Podbaba,1
1373,231,Lehovec,0
1374,976,Stary Hloubetin,0
1375,872,Cerny Most,1
1376,13,Sidliste Repy,1
1377,874,Nadrazi Hostivar,0
1378,976,Stary Hloubetin,0
1379,976,Stary Hloubetin,0
1380,29,Letiste,0
1381,396,Sidliste Cimice,0
1382,113,Sidliste Barrandov,1
1383,95,Chodov,0
1384,45,Brezineves,0
1385,359,Dolni Chabry,0
1386,491,Opatov,0
1387,17,Spojovaci,0
1388,212,Ustavy Akademie ved,0
1389,136,Opatov,1
1390,926,Palackeho namesti,1
1391,614,Sidliste Barrandov,1
1392,45,Brezineves,0
1393,695,Jizni Mesto,0
1394,540,Pankrac,1
1395,1155,Cerny Most,0
1396,613,Sidliste Barrandov,1
1397,181,Dvorce,0
1398,977,Nadrazi Podbaba,1
1399,978,Stary Hloubetin,0
1400,983,Sidliste Repy,1
1401,68,Sporilov,1
1402,70,Olsanske hrbitovy,0
1403,17,Spojovaci,0
1404,381,Domov senioru Dablice,0
1405,875,Nadrazi Hostivar,0
1406,89,Kacerov,1
1407,805,Stara Holyne,1
1408,419,Prazska ctvrt,0
1409,455,Stadion Strahov,0
1410,978,Stary Hloubetin,0
1411,387,Na Knizeci,1
1412,302,Strasnicka,1
1413,764,Nadrazi Veleslavin,0
1414,578,Sidliste Letnany,1
1415,376,Haje,0
1416,1145,Depo Hostivar,1
1417,763,Velka Ohrada,1
1418,44,Ladvi,1
1419,498,Opatov,0
1420,763,Velka Ohrada,1
1421,761,Nadrazi Veleslavin,0
1422,787,Nedvezi,0
1423,547,Smichovske nadrazi,1
1424,874,Nadrazi Hostivar,0
1425,864,Lehovec,0
1426,419,Prazska ctvrt,0
1427,334,Sidliste Repy,1
1428,750,Svepravice,0
1429,751,Cerny Most,1
1430,456,Karlovo namesti,1
1431,782,Lipany,0
1432,499,Opatov,0
1433,342,Sidliste Repy,1
1434,130,Poliklinika Budejovicka,1
1435,965,Nove Strasnice,0
1436,139,Kavalirka,1
1437,893,Andel,1
1438,12,Sidliste Repy,1
1439,174,Hradcanska,0
1440,607,Divoka Sarka,0
1441,16,Spojovaci,0
1442,181,Dvorce,0
1443,17,Spojovaci,0
1444,184,Dvorce,0
1445,105,Nadrazi Veleslavin,1
1446,925,Vozovna Zizkov,0
1447,1166,Muzeum,0
1448,1167,Letnany,1
1449,193,Jizni Mesto,0
1450,406,Vozovna Kobylisy,0
1451,194,Jizni Mesto,0
1452,954,Vysocanska,1
1453,83,Nadrazi Holesovice,1
1454,347,Sidliste Repy,1
1455,342,Sidliste Repy,1
1456,115,Vystaviste,0
1457,13,Sidliste Repy,1
1458,342,Sidliste Repy,1
1459,115,Vystaviste,0
1460,347,Sidliste Repy,1
1461,83,Nadrazi Holesovice,1
1462,627,Nadrazi Holesovice,1
1463,406,Vozovna Kobylisy,0
1464,105,Nadrazi Veleslavin,1
1465,106,Letiste,0
1466,762,Velka Ohrada,1
1467,819,Zamky,1
1468,864,Lehovec,0
1469,864,Lehovec,0
1470,254,Habrova,0
1471,252,Kobylisy,1
1472,389,Bila Hora,0
1473,390,Nove Butovice,1
1474,49,Kacerov,1
1475,901,Sidliste Barrandov,1
1476,512,Haje,0
1477,33,Viktoria Zizkov,0
1478,857,Vinicky,0
1479,370,Sidliste Repy,1
1480,831,Haje,0
1481,178,Florenc,1
1482,762,Velka Ohrada,1
1483,511,Haje,0
1484,132,Nadrazi Branik,0
1485,339,Ustredni dilny DP,0
1486,226,Lehovec,0
1487,610,Divoka Sarka,0
1488,200,Jizni Mesto,0
1489,64,VU Bechovice,0
1490,575,Sidliste Letnany,1
1491,841,Kazin,0
1492,455,Stadion Strahov,0
1493,843,Smichovske nadrazi,1
1494,209,Skalka,1
1495,221,Zelivskeho,1
1496,844,Sidliste Radotin,0
1497,310,Poliklinika Malesice,0
1498,65,Dolni Pocernice,0
1499,575,Sidliste Letnany,1
1500,67,Palmovka,1
1501,64,VU Bechovice,0
1502,587,Haje,1
1503,684,Sidliste Rohoznik,0
1504,684,Sidliste Rohoznik,0
1505,37,Sidliste Bohnice,0
1506,1144,Nemocnice Motol,0
1507,574,Jesenicka,0
1508,374,Haje,0
1509,409,Sidliste Modrany,1
1510,574,Jesenicka,0
1511,880,Kobylisy,0
1512,85,Podhori,0
1513,437,Luka,0
1514,267,Dejvicka,1
1515,85,Podhori,0
1516,207,Mala Ohrada,0
1517,292,Sidliste Cimice,1
1518,206,U Waltrovky,0
1519,426,Ve Zlibku,0
1520,145,Skalka,0
1521,78,Kolodeje,0
1522,465,Chodov,0
1523,466,Chodov,0
1524,573,Jesenicka,0
1525,37,Sidliste Bohnice,0
1526,86,Podhori,0
1527,86,Podhori,0
1528,698,Kacerov,1
1529,585,Sidliste Pisnice,1
1530,753,Sidliste Horni Pocernice,0
1531,292,Sidliste Cimice,1
1532,547,Smichovske nadrazi,1
1533,12,Sidliste Repy,1
1534,260,Dejvicka,1
1535,655,Nadrazi Uhrineves,0
1536,235,Cakovice,0
1537,980,Stary Hloubetin,0
1538,832,Smichovske nadrazi,1
1539,1164,Haje,0
1540,1171,Prazskeho povstani,1
1541,1163,Letnany,1
1542,828,Cerny Most,1
1543,940,Kubanske namesti,0
1544,373,Sidliste Zbraslav,1
1545,142,Zeleny pruh,0
1546,114,Narodni divadlo,1
1547,120,Narodni divadlo,1
1548,114,Narodni divadlo,1
1549,114,Narodni divadlo,1
1550,940,Kubanske namesti,0
1551,120,Narodni divadlo,1
1552,156,Bane,0
1553,530,Zelivskeho,1
1554,580,Smichovske nadrazi,0
1555,809,Na Knizeci,0
1556,189,Chodov,0
1557,982,Spojovaci,0
1558,195,Sidliste Cakovice,1
1559,596,Nadrazi Branik,1
1560,741,Cerny Most,0
1561,17,Spojovaci,0
1562,871,Sidliste Rohoznik,0
1563,241,Bazen Hloubetin,1
1564,741,Cerny Most,0
1565,242,Bazen Hloubetin,1
1566,74,Obchodni centrum Cakovice,1
1567,201,Sidliste Cakovice,1
1568,12,Sidliste Repy,1
1569,386,Nemocnice Na Homolce,0
1570,456,Karlovo namesti,1
1571,204,Na Knizeci,1
1572,639,Stavebni zona Horni Pocernice,1
1573,12,Sidliste Repy,1
1574,730,Bila Hora,1
1575,1156,Zlicin,1
1576,880,Kobylisy,0
1577,466,Chodov,0
1578,221,Zelivskeho,1
1579,565,Nadrazi Vrsovice,1
1580,561,Seberak,0
1581,850,Zlicin,1
1582,523,Letnany,1
1583,686,Nepasicke namesti,0
1584,783,Haje,1
1585,229,Lehovec,0
1586,873,Divoka Sarka,1
1587,625,Cerny Most,0
1588,139,Kavalirka,1
1589,589,Smichovske nadrazi,0
1590,134,Nadrazi Branik,0
1591,220,Komorany,0
1592,387,Na Knizeci,1
1593,803,Depo Hostivar,1
1594,238,Miskovice,0
1595,189,Chodov,0
1596,273,Olsanske hrbitovy,0
1597,641,Ohrada,0
1598,977,Nadrazi Podbaba,1
1599,697,Sidliste Libus,0
1600,493,Vinor,1
1601,643,Staromestska,1
1602,861,Bila Hora,1
1603,91,Tocna,0
1604,538,Pankrac,1
1605,625,Cerny Most,0
1606,39,Kobylisy,1
1607,558,Letiste,0
1608,49,Kacerov,1
1609,237,Palmovka,1
1610,101,Smichovske nadrazi,0
1611,101,Smichovske nadrazi,0
1612,4,Sidliste Petriny,1
1613,389,Bila Hora,0
1614,17,Spojovaci,0
1615,17,Spojovaci,0
1616,4,Sidliste Petriny,1
1617,752,Cerny Most,1
1618,969,Nove Strasnice,0
1619,969,Nove Strasnice,0
1620,461,Chodov,0
1621,363,Depo Hostivar,1
1622,97,Jeneralka,0
1623,934,Holyne,1
1624,437,Luka,0
1625,687,Zelivskeho,1
1626,142,Zeleny pruh,0
1627,57,Sidliste Na Dedine,1
1628,924,Vozovna Zizkov,0
1629,35,Zentiva,1
1630,580,Smichovske nadrazi,0
1631,246,Nove Butovice,1
1632,704,Nadrazi Hostivar,0
1633,924,Vozovna Zizkov,0
1634,609,Sidliste Barrandov,1
1635,537,Kacerov,1
1636,606,Sidliste Barrandov,1
1637,146,Smichovske nadrazi,1
1638,1172,Haje,0
1639,147,Smichovske nadrazi,1
1640,1155,Cerny Most,0
1641,845,Nadrazi Radotin,0
1642,190,Florenc,1
1643,109,Vystaviste,0
1644,257,Vyhledy,0
1645,539,Spojovaci,0
1646,626,Nadrazi Holesovice,1
1647,854,Nadrazi Radotin,1
1648,38,Simunkova,1
1649,539,Spojovaci,0
1650,257,Vyhledy,0
1651,7,Sidliste Dablice,0
1652,53,Dejvicka,1
1653,357,Borislavka,1
1654,687,Zelivskeho,1
1655,473,Vozovna Pankrac,0
1656,473,Vozovna Pankrac,0
1657,617,Sidliste Bohnice,0
1658,200,Jizni Mesto,0
1659,21,Spojovaci,0
1660,231,Lehovec,0
1661,30,Viktoria Zizkov,0
1662,194,Jizni Mesto,0
1663,582,Kloboucnicka,1
1664,994,Spojovaci,0
1665,368,Poliklinika Petriny,0
1666,210,Ustavy Akademie ved,0
1667,994,Spojovaci,0
1668,994,Spojovaci,0
1669,362,Sidliste Rohoznik,0
1670,370,Sidliste Repy,1
1671,593,Zelivskeho,1
1672,260,Dejvicka,1
1673,67,Palmovka,1
1674,994,Spojovaci,0
1675,226,Lehovec,0
1676,68,Sporilov,1
1677,994,Spojovaci,0
1678,595,Sidliste Malesice,0
1679,594,Sidliste Malesice,0
1680,915,Holyne,1
1681,409,Sidliste Modrany,1
1682,474,Nadrazi Podbaba,1
1683,267,Dejvicka,1
1684,563,Seberak,0
1685,145,Skalka,0
1686,849,Zbraslavske namesti,0
1687,339,Ustredni dilny DP,0
1688,753,Sidliste Horni Pocernice,0
1689,532,Zelivskeho,1
1690,352,Dejvicka,1
1691,138,Smukyrka,0
1692,333,Ustredni dilny DP,0
1693,632,Cakovice,0
1694,20,Sidliste Repy,1
1695,420,Jizni Mesto,1
1696,259,I. P. Pavlova,0
1697,29,Letiste,0
1698,259,I. P. Pavlova,0
1699,241,Bazen Hloubetin,1
1700,183,Podolska vodarna,1
1701,450,Florenc,1
1702,95,Chodov,0
1703,242,Bazen Hloubetin,1
1704,180,Podolska vodarna,1
1705,251,Sidliste Cimice,0
1706,251,Sidliste Cimice,0
1707,641,Ohrada,0
1708,24,Sidliste Repy,1
1709,98,Nove Komorany,0
1710,618,Kobylisy,1
1711,143,Zelivskeho,1
1712,25,Spojovaci,0
1713,871,Sidliste Rohoznik,0
1714,143,Zelivskeho,1
1715,179,Sidliste Malesice,0
1716,852,Sidliste Zbraslav,0
1717,520,Velka Ohrada,1
1718,68,Sporilov,1
1719,682,Nadrazi Klanovice,1
1720,916,Smichovske nadrazi,0
1721,209,Skalka,1
1722,179,Sidliste Malesice,0
1723,444,Florenc,1
1724,277,Na Beranku,0
1725,879,Sidliste Modrany,1
1726,1155,Cerny Most,0
1727,668,Kubanske namesti,0
1728,553,Na Knizeci,1
1729,968,Sidliste Barrandov,1
1730,766,Nove Vokovice,0
1731,668,Kubanske namesti,0
1732,533,Kavci hory,0
1733,919,Kotlarka,1
1734,24,Sidliste Repy,1
1735,15,Sidliste Repy,1
1736,316,Kacerov,1
1737,195,Sidliste Cakovice,1
1738,887,Nadrazi Branik,1
1739,446,Haje,0
1740,968,Sidliste Barrandov,1
1741,70,Olsanske hrbitovy,0
1742,245,Velka Ohrada,0
1743,949,Vysocanska,1
1744,720,Nadrazi Hostivar,0
1745,529,Kavci hory,0
1746,689,Zelivskeho,1
1747,266,Mototechna,0
1748,949,Vysocanska,1
1749,50,Nadrazi Branik,0
1750,277,Na Beranku,0
1751,868,Lehovec,0
1752,261,Bavorska,0
1753,510,Vinor,1
1754,704,Nadrazi Hostivar,0
1755,446,Haje,0
1756,201,Sidliste Cakovice,1
1757,1145,Depo Hostivar,1
1758,1144,Nemocnice Motol,0
1759,1163,Letnany,1
1760,759,Nove Vokovice,0
1761,596,Nadrazi Branik,1
1762,233,Sporilov,1
1763,530,Zelivskeho,1
1764,745,Cerny Most,1
1765,537,Kacerov,1
1766,279,Zelivskeho,1
1767,366,Poliklinika Petriny,0
1768,345,Ustredni dilny DP,0
1769,278,Na Beranku,0
1770,479,Dejvicka,0
1771,964,Palackeho namesti,1
1772,959,Nove Strasnice,0
1773,615,Sidliste Barrandov,1
1774,151,Skalka,0
1775,930,Holyne,1
1776,258,Dejvicka,1
1777,861,Bila Hora,1
1778,6,Sidliste Petriny,1
1779,520,Velka Ohrada,1
1780,105,Nadrazi Veleslavin,1
1781,943,Vysocanska,1
1782,943,Vysocanska,1
1783,609,Sidliste Barrandov,1
1784,787,Nedvezi,0
1785,471,Nadrazi Podbaba,1
1786,531,Kavci hory,0
1787,713,Nadrazi Hostivar,0
1788,227,Sporilov,1
1789,1166,Muzeum,0
1790,1167,Letnany,1
1791,1156,Zlicin,1
1792,730,Bila Hora,1
1793,570,Nemocnice pod Petrinem,1
1794,685,Nadrazi Klanovice-sever,1
1795,873,Divoka Sarka,1
1796,873,Divoka Sarka,1
1797,588,Smichovske nadrazi,0
1798,337,Sidliste Repy,1
1799,294,Ceskomoravska,0
1800,872,Cerny Most,1
1801,190,Florenc,1
1802,154,Hlubocepy,0
1803,155,Smichovske nadrazi,1
1804,931,Vozovna Zizkov,0
1805,174,Hradcanska,0
1806,236,Palmovka,1
1807,106,Letiste,0
1808,180,Podolska vodarna,1
1809,193,Jizni Mesto,0
1810,194,Jizni Mesto,0
1811,183,Podolska vodarna,1
1812,751,Cerny Most,1
1813,480,Obchodni centrum Zlicin,1
1814,428,Depo Hostivar,1
1815,931,Vozovna Zizkov,0
1816,562,Prazskeho povstani,1
1817,610,Divoka Sarka,0
1818,566,Prazskeho povstani,1
1819,273,Olsanske hrbitovy,0
1820,178,Florenc,1
1821,363,Depo Hostivar,1
1822,360,Kobylisy,1
1823,793,Poliklinika Malesice,1
1824,980,Stary Hloubetin,0
1825,397,Kobylisy,1
1826,1144,Nemocnice Motol,0
1827,102,Sidliste Sporilov,1
1828,146,Smichovske nadrazi,1
1829,146,Smichovske nadrazi,1
1830,324,Vinor,0
1831,362,Sidliste Rohoznik,0
1832,1002,Sidliste Repy,1
1833,81,Skalka,1
1834,80,Dubec,0
1835,274,Sidliste Petriny,1
1836,317,Sidliste Letnany,0
1837,206,U Waltrovky,0
1838,440,Vypich,1
1839,447,Florenc,1
1840,891,Nadrazi Branik,1
1841,874,Nadrazi Hostivar,0
1842,236,Palmovka,1
1843,427,Tiskarska,0
1844,55,Dejvicka,0
1845,102,Sidliste Sporilov,1
1846,454,Florenc,1
1847,810,Na Knizeci,0
1848,809,Na Knizeci,0
1849,464,Poliklinika Mazurska,1
1850,579,Kacerov,1
1851,547,Smichovske nadrazi,1
1852,747,Klanovice,0
1853,714,Vypich,1
1854,549,Letiste,0
1855,752,Cerny Most,1
1856,757,Ve Zlibku,0
1857,513,Vozovna Kobylisy,1
1858,643,Staromestska,1
1859,991,Sidliste Repy,1
1860,589,Smichovske nadrazi,0
1861,988,Spojovaci,0
1862,31,Zentiva,1
1863,988,Spojovaci,0
1864,588,Smichovske nadrazi,0
1865,745,Cerny Most,1
1866,1164,Haje,0
1867,1171,Prazskeho povstani,1
1868,1163,Letnany,1
1869,1155,Cerny Most,0
1870,227,Sporilov,1
